,u,v,key,osmid,oneway,lanes,highway,maxspeed,length,bearing,name,bridge,geometry,width,ref,tunnel,junction
663,290974931,289454100,0,26418585,False,,residential,30,84.879,319.9,گوهری ۴,,"LINESTRING (59.6307975 36.2733396, 59.6301875 36.2739234)",,,,
664,290974931,290975012,0,26547481,False,,residential,30,53.975,219.0,,,"LINESTRING (59.6307975 36.2733396, 59.630419 36.2729621)",,,,
665,290974931,289454334,0,745962554,False,,residential,30,53.972,140.6,,,"LINESTRING (59.6307975 36.2733396, 59.6311796 36.2729645)",,,,
666,290974973,290974930,0,26547504,False,,residential,30,93.92,136.3,گوهری ۸,,"LINESTRING (59.6293741 36.2732526, 59.6300985 36.2726424)",,,,
667,290974973,5098852688,0,745962555,False,,residential,30,49.281,43.4,مصلی ۷,,"LINESTRING (59.6293741 36.2732526, 59.6297521 36.2735744)",,,,
668,290974973,290974975,0,745962556,False,,residential,30,61.047,307.6,گوهری ۹,,"LINESTRING (59.6293741 36.2732526, 59.6288344 36.2735874)",,,,
669,290974973,289454092,0,745962557,False,,residential,30,70.189,213.8,مصلی ۷,,"LINESTRING (59.6293741 36.2732526, 59.6289381 36.2727283)",,,,
670,290974975,290974926,0,26547508,False,,residential,30,70.979,217.5,,,"LINESTRING (59.6288344 36.2735874, 59.6283522 36.2730811)",,,,
671,290974975,290974976,0,745962556,False,,residential,30,35.937,307.6,گوهری ۹,,"LINESTRING (59.6288344 36.2735874, 59.6285168 36.2737846)",,,,
672,290974975,290974973,0,745962556,False,,residential,30,61.047,127.6,گوهری ۹,,"LINESTRING (59.6288344 36.2735874, 59.6293741 36.2732526)",,,,
673,290974976,290974975,0,745962556,False,,residential,30,35.937,127.6,گوهری ۹,,"LINESTRING (59.6285168 36.2737846, 59.6288344 36.2735874)",,,,
674,290974976,288706985,0,745962561,False,,residential,30,72.254,306.0,چمن ۶۱,,"LINESTRING (59.6285168 36.2737846, 59.6278647 36.2741665)",,,,
675,290974976,4349495735,0,"[26547513, 437122162]",False,,residential,30,41.745000000000005,31.5,,,"LINESTRING (59.6285168 36.2737846, 59.6287205 36.2740579, 59.6287603 36.2741045)",,,,
676,290975012,290974931,0,26547481,False,,residential,30,53.975,38.9,,,"LINESTRING (59.630419 36.2729621, 59.6307975 36.2733396)",,,,
677,290975012,290974930,0,26547481,False,,residential,30,45.708,218.9,,,"LINESTRING (59.630419 36.2729621, 59.6300985 36.2726424)",,,,
678,290975012,289454097,0,523838278,False,,residential,30,90.967,320.8,گوهری ۶,,"LINESTRING (59.630419 36.2729621, 59.6297771 36.2735957)",,,,
679,290975014,289454334,0,26547518,False,,residential,30,206.311,38.0,,,"LINESTRING (59.6297623 36.2715027, 59.6311796 36.2729645)",,,,
680,290975014,288707647,0,437122158,True,,tertiary,40,64.035,132.2,خیابان صدوقی- چهنو,,"LINESTRING (59.6297623 36.2715027, 59.6302916 36.271116)",,,,
681,290975041,290975053,0,437122164,False,,residential,30,114.79,317.8,گوهری ۳,,"LINESTRING (59.6303023 36.2740102, 59.6294414 36.2747744)",,,,
682,290975041,3228847828,0,745962555,False,,residential,30,29.915,49.6,مصلی ۷,,"LINESTRING (59.6303023 36.2740102, 59.6305566 36.2741844)",,,,
683,290975041,289454100,0,745962555,False,,residential,30,14.109,226.8,مصلی ۷,,"LINESTRING (59.6303023 36.2740102, 59.6301875 36.2739234)",,,,
684,290975053,290975084,0,316727512,False,,residential,30,46.045,217.4,,,"LINESTRING (59.6294414 36.2747744, 59.6291295 36.2744454)",,,,
685,290975053,290975041,0,437122164,False,,residential,30,114.79,137.8,گوهری ۳,,"LINESTRING (59.6294414 36.2747744, 59.6303023 36.2740102)",,,,
686,290975053,290975085,0,745962559,False,,residential,30,39.413,37.4,,,"LINESTRING (59.6294414 36.2747744, 59.6297084 36.275056)",,,,
687,290975053,4349495737,0,745962560,False,,residential,30,32.432,306.2,چمن ۶۷,,"LINESTRING (59.6294414 36.2747744, 59.6291494 36.2749466)",,,,
688,290975083,2462189485,0,26547526,False,,residential,30,65.12,308.1,چمن ۶۵,,"LINESTRING (59.6290068 36.274369, 59.6284351 36.2747303)",,,,
689,290975083,290975084,0,316727512,False,,residential,30,13.898,52.3,,,"LINESTRING (59.6290068 36.274369, 59.6291295 36.2744454)",,,,
690,290975083,5098852689,0,437122162,False,,residential,30,26.679,214.8,,,"LINESTRING (59.6290068 36.274369, 59.6288371 36.2741719)",,,,
691,290975084,290975117,0,28810008,False,,residential,30,107.147,134.9,گوهری ۵,,"LINESTRING (59.6291295 36.2744454, 59.6299756 36.2737648)",,,,
692,290975084,290975053,0,316727512,False,,residential,30,46.045,37.4,,,"LINESTRING (59.6291295 36.2744454, 59.6294414 36.2747744)",,,,
693,290975084,290975083,0,316727512,False,,residential,30,13.898,232.3,,,"LINESTRING (59.6291295 36.2744454, 59.6290068 36.274369)",,,,
694,290975085,290975053,0,745962559,False,,residential,30,39.413,217.4,,,"LINESTRING (59.6297084 36.275056, 59.6294414 36.2747744)",,,,
695,290975117,290975084,0,28810008,False,,residential,30,107.147,314.9,گوهری ۵,,"LINESTRING (59.6299756 36.2737648, 59.6291295 36.2744454)",,,,
696,290975117,289454100,0,745962555,False,,residential,30,25.92,47.1,مصلی ۷,,"LINESTRING (59.6299756 36.2737648, 59.6301875 36.2739234)",,,,
697,290975117,289454097,0,745962555,False,,residential,30,25.888,223.4,مصلی ۷,,"LINESTRING (59.6299756 36.2737648, 59.6297771 36.2735957)",,,,
698,290975137,289457592,0,217783273,True,,tertiary,40,55.807,134.7,خیابان صدوقی- چهنو,,"LINESTRING (59.6309891 36.2705701, 59.6314316 36.2702171)",,,,
699,290975137,290975155,0,26547538,False,,residential,30,90.588,39.9,,,"LINESTRING (59.6309891 36.2705701, 59.6312563 36.270823, 59.6316375 36.2711949)",,,,
700,290975155,290975156,0,26547538,False,,residential,30,30.817,37.0,,,"LINESTRING (59.6316375 36.2711949, 59.6318446 36.2714161)",,,,
701,290975155,290975165,0,26547540,False,,residential,30,65.249,138.9,,,"LINESTRING (59.6316375 36.2711949, 59.6321158 36.2707526)",,,,
702,290975155,290975137,0,26547538,False,,residential,30,90.588,219.9,,,"LINESTRING (59.6316375 36.2711949, 59.6312563 36.270823, 59.6309891 36.2705701)",,,,
703,290975156,290975157,0,26547538,False,,residential,30,66.769,37.8,,,"LINESTRING (59.6318446 36.2714161, 59.6323007 36.2718908)",,,,
704,290975156,290975155,0,26547538,False,,residential,30,30.817,217.0,,,"LINESTRING (59.6318446 36.2714161, 59.6316375 36.2711949)",,,,
705,290975156,290975177,0,26547544,False,,residential,30,69.121,134.0,,,"LINESTRING (59.6318446 36.2714161, 59.6323996 36.2709846)",,,,
706,290975157,290975156,0,26547538,False,,residential,30,66.769,217.8,,,"LINESTRING (59.6323007 36.2718908, 59.6318446 36.2714161)",,,,
707,290975157,289454335,0,745962554,False,,residential,30,21.395,138.5,,,"LINESTRING (59.6323007 36.2718908, 59.6324587 36.2717466)",,,,
708,290975157,288707648,0,745962554,False,,residential,30,85.184,319.4,,,"LINESTRING (59.6323007 36.2718908, 59.6316821 36.2724723)",,,,
709,290975165,290975155,0,26547540,False,,residential,30,65.249,318.9,,,"LINESTRING (59.6321158 36.2707526, 59.6316375 36.2711949)",,,,
710,290975165,289457592,0,26547542,False,,residential,30,85.487,225.8,,,"LINESTRING (59.6321158 36.2707526, 59.6314316 36.2702171)",,,,
711,290975165,290975177,0,26547542,False,,residential,30,36.233,44.6,,,"LINESTRING (59.6321158 36.2707526, 59.6323996 36.2709846)",,,,
712,290975177,290975165,0,26547542,False,,residential,30,36.233,224.6,,,"LINESTRING (59.6323996 36.2709846, 59.6321158 36.2707526)",,,,
713,290975177,289454336,0,26547542,False,,residential,30,60.155,45.5,,,"LINESTRING (59.6323996 36.2709846, 59.6328783 36.2713637)",,,,
714,290975177,290975156,0,26547544,False,,residential,30,69.121,314.0,,,"LINESTRING (59.6323996 36.2709846, 59.6318446 36.2714161)",,,,
715,290975177,290975223,0,26547544,False,,residential,30,48.317,135.8,,,"LINESTRING (59.6323996 36.2709846, 59.6327751 36.2706729)",,,,
716,290975223,290975177,0,26547544,False,,residential,30,48.317,315.8,,,"LINESTRING (59.6327751 36.2706729, 59.6323996 36.2709846)",,,,
717,290975223,290975270,0,26547545,False,,residential,30,120.455,224.4,,,"LINESTRING (59.6327751 36.2706729, 59.6318343 36.2698995)",,,,
718,290975223,290975354,0,"[26547544, 26547557]",False,,residential,30,169.856,203.6,,,"LINESTRING (59.6327751 36.2706729, 59.6331561 36.2703582, 59.632193 36.2695964)",,,,
719,290975270,290975223,0,26547545,False,,residential,30,120.455,44.4,,,"LINESTRING (59.6318343 36.2698995, 59.6327751 36.2706729)",,,,
720,290975270,289453431,0,217783273,True,,tertiary,40,18.365,136.3,خیابان صدوقی- چهنو,,"LINESTRING (59.6318343 36.2698995, 59.6319757 36.26978)",,,,
721,290975300,289457201,0,217783273,True,,tertiary,40,56.786,134.5,خیابان صدوقی- چهنو,,"LINESTRING (59.6327096 36.2691772, 59.6331612 36.2688191)",,,,
722,290975300,290975349,0,26547550,False,,residential,30,173.099,43.3,,,"LINESTRING (59.6327096 36.2691772, 59.6332298 36.2696545, 59.6340327 36.2703101)",,,,
723,290975349,290975431,0,745962554,False,,residential,30,22.981,317.1,,,"LINESTRING (59.6340327 36.2703101, 59.6338582 36.2704615)",,,,
724,290975349,290975300,0,26547550,False,,residential,30,173.099,223.3,,,"LINESTRING (59.6340327 36.2703101, 59.6332298 36.2696545, 59.6327096 36.2691772)",,,,
725,290975349,288979269,0,745962554,False,,residential,30,39.405,145.1,,,"LINESTRING (59.6340327 36.2703101, 59.6341994 36.2701528, 59.6342827 36.2700215)",,,,
726,290975354,289457414,0,217783273,True,,tertiary,40,46.477,135.2,خیابان صدوقی- چهنو,,"LINESTRING (59.632193 36.2695964, 59.6325584 36.2692999)",,,,
727,290975354,290975223,0,"[26547544, 26547557]",False,,residential,30,169.856,23.6,,,"LINESTRING (59.632193 36.2695964, 59.6331561 36.2703582, 59.6327751 36.2706729)",,,,
728,290975382,8998622103,0,26547560,False,,residential,30,82.073,322.2,خمینی,,"LINESTRING (59.6344532 36.2681706, 59.6338916 36.2687535)",,,,
729,290975382,1243748822,0,108381316,True,,residential,30,53.534,180.0,,,"LINESTRING (59.6344532 36.2681706, 59.6344745 36.2680264, 59.6344466 36.2678634, 59.6344529 36.2676918)",,,,
730,290975409,289454398,0,971180982,True,,secondary,50,48.218,214.8,بولوار شهید رستمی,,"LINESTRING (59.6359116 36.2693982, 59.6356045 36.2690422)",,,,
731,290975412,5686884039,0,26547563,False,,residential,30,51.181,139.0,,,"LINESTRING (59.6347913 36.2703459, 59.6351661 36.2699987)",,,,
732,290975412,8998622104,0,972263870,True,,residential,,40.249,43.9,مصلی ۱۵ - صدوقی ۲۶,,"LINESTRING (59.6347913 36.2703459, 59.6351025 36.2706068)",,,,
733,290975417,5191745554,0,26547566,False,,residential,30,49.702,50.4,مصلی ۱۳,,"LINESTRING (59.6335302 36.2707669, 59.6339574 36.2710518)",,,,
734,290975417,290975431,0,745962554,False,,residential,30,44.921,139.1,,,"LINESTRING (59.6335302 36.2707669, 59.6338582 36.2704615)",,,,
735,290975417,289454336,0,745962554,False,,residential,30,88.427,318.6,,,"LINESTRING (59.6335302 36.2707669, 59.6328783 36.2713637)",,,,
736,290975430,290975431,0,26547568,False,,residential,30,103.811,43.4,,,"LINESTRING (59.6330628 36.269783, 59.6338582 36.2704615)",,,,
737,290975431,290975430,0,26547568,False,,residential,30,103.811,223.4,,,"LINESTRING (59.6338582 36.2704615, 59.6330628 36.269783)",,,,
738,290975431,290975349,0,745962554,False,,residential,30,22.981,137.1,,,"LINESTRING (59.6338582 36.2704615, 59.6340327 36.2703101)",,,,
739,290975431,290975417,0,745962554,False,,residential,30,44.921,319.1,,,"LINESTRING (59.6338582 36.2704615, 59.6335302 36.2707669)",,,,
740,290975447,290975454,0,26547570,False,,residential,30,87.011,306.1,مصلی ۱۵/۱۲,,"LINESTRING (59.6337829 36.2676767, 59.6329983 36.2681373)",,,,
741,290975452,290975453,0,26547571,False,,residential,30,87.988,305.8,مصلی ۱۵/۱۰,,"LINESTRING (59.63409 36.2680345, 59.6332941 36.2684975)",,,,
742,290975453,288979265,0,26377826,True,,residential,30,54.096,34.3,,,"LINESTRING (59.6332941 36.2684975, 59.6336343 36.2688993)",,,,
743,290975453,290975452,0,26547571,False,,residential,30,87.988,125.8,مصلی ۱۵/۱۰,,"LINESTRING (59.6332941 36.2684975, 59.63409 36.2680345)",,,,
744,290975454,8998622101,0,26377826,True,,residential,30,37.358,33.5,,,"LINESTRING (59.6329983 36.2681373, 59.6332284 36.2684174)",,,,
745,290975454,290975447,0,26547570,False,,residential,30,87.011,126.1,مصلی ۱۵/۱۲,,"LINESTRING (59.6329983 36.2681373, 59.6337829 36.2676767)",,,,
746,290975455,288979264,0,55221236,False,,residential,30,84.841,304.5,مصلی ۱۵/۱۶,,"LINESTRING (59.6331658 36.2669595, 59.6323862 36.267392)",,,,
747,290975457,289457332,0,26547573,False,,residential,30,88.206,305.6,مصلی ۱۵/۱۴,,"LINESTRING (59.6334809 36.2672891, 59.6326813 36.2677513)",,,,
748,290975522,290975523,0,26547580,False,,residential,30,37.565,34.9,محمد آباد ۱,,"LINESTRING (59.6346228 36.2669256, 59.6348623 36.2672028)",,,,
749,290975522,290975584,0,26547580,False,,residential,30,52.962,215.9,محمد آباد ۱,,"LINESTRING (59.6346228 36.2669256, 59.6342762 36.2665399)",,,,
750,290975522,290975578,0,26547583,False,,residential,30,116.4,126.1,,,"LINESTRING (59.6346228 36.2669256, 59.635672 36.266309)",,,,
751,290975523,290975522,0,26547580,False,,residential,30,37.565,214.9,محمد آباد ۱,,"LINESTRING (59.6348623 36.2672028, 59.6346228 36.2669256)",,,,
752,290975578,290975522,0,26547583,False,,residential,30,116.4,306.1,,,"LINESTRING (59.635672 36.266309, 59.6346228 36.2669256)",,,,
753,290975584,290975522,0,26547580,False,,residential,30,52.962,35.9,محمد آباد ۱,,"LINESTRING (59.6342762 36.2665399, 59.6346228 36.2669256)",,,,
754,290975584,290975609,0,26547587,False,,residential,30,138.736,126.7,,,"LINESTRING (59.6342762 36.2665399, 59.6355165 36.2657938)",,,,
755,290975584,290975695,0,"[26547580, 108017638]",False,,residential,30,193.509,147.6,محمد آباد ۱,,"LINESTRING (59.6342762 36.2665399, 59.6339268 36.2661189, 59.6351726 36.2654026)",,,,
756,290975609,290975584,0,26547587,False,,residential,30,138.736,306.7,,,"LINESTRING (59.6355165 36.2657938, 59.6342762 36.2665399)",,,,
757,290975609,290975695,0,26547588,False,,residential,30,53.318,215.3,محمد آباد ۳,,"LINESTRING (59.6355165 36.2657938, 59.6351726 36.2654026)",,,,
758,290975609,288979197,0,26547588,False,,residential,30,80.842,35.3,محمد آباد ۳,,"LINESTRING (59.6355165 36.2657938, 59.6358603 36.266183, 59.636038 36.2663869)",,,,
759,290975694,290975708,0,26547588,False,,residential,30,39.272,35.7,محمد آباد ۳,,"LINESTRING (59.6345681 36.2647193, 59.6348239 36.265006)",,,,
760,290975694,290975742,0,108017674,False,,tertiary,30,123.411,305.8,رستمی ۴۴,,"LINESTRING (59.6345681 36.2647193, 59.6334521 36.265369)",,,,
761,290975694,288980117,0,597183911,False,,tertiary,30,84.268,128.3,ابراهیمیان ۱,,"LINESTRING (59.6345681 36.2647193, 59.6353061 36.26425)",,,,
762,290975695,290975609,0,26547588,False,,residential,30,53.318,35.3,محمد آباد ۳,,"LINESTRING (59.6351726 36.2654026, 59.6355165 36.2657938)",,,,
763,290975695,290975708,0,26547588,False,,residential,30,54.057,215.3,محمد آباد ۳,,"LINESTRING (59.6351726 36.2654026, 59.6348239 36.265006)",,,,
764,290975695,290975584,0,"[26547580, 108017638]",False,,residential,30,193.509,327.6,محمد آباد ۱,,"LINESTRING (59.6351726 36.2654026, 59.6339268 36.2661189, 59.6342762 36.2665399)",,,,
765,290975708,290975695,0,26547588,False,,residential,30,54.057,35.3,محمد آباد ۳,,"LINESTRING (59.6348239 36.265006, 59.6351726 36.2654026)",,,,
766,290975708,290975694,0,26547588,False,,residential,30,39.272,215.7,محمد آباد ۳,,"LINESTRING (59.6348239 36.265006, 59.6345681 36.2647193)",,,,
767,290975708,290975742,0,"[26547592, 26547593]",False,,residential,30,159.182,288.2,,,"LINESTRING (59.6348239 36.265006, 59.6337388 36.2656362, 59.6334521 36.265369)",,,,
768,290975742,290975858,0,26547603,False,,residential,30,40.288,217.5,,,"LINESTRING (59.6334521 36.265369, 59.6331788 36.2650814)",,,,
769,290975742,290975694,0,108017674,False,,tertiary,30,123.411,125.8,رستمی ۴۴,,"LINESTRING (59.6334521 36.265369, 59.6345681 36.2647193)",,,,
770,290975742,290975708,0,"[26547592, 26547593]",False,,residential,30,159.182,108.2,,,"LINESTRING (59.6334521 36.265369, 59.6337388 36.2656362, 59.6348239 36.265006)",,,,
771,290975742,1240132131,0,108017674,False,,tertiary,30,60.013,305.8,رستمی ۴۴,,"LINESTRING (59.6334521 36.265369, 59.6330991 36.2655766, 59.6329092 36.2656847)",,,,
772,290975799,290975816,0,26547598,False,,residential,30,116.57,39.6,محمدآباد ۱۷,,"LINESTRING (59.6381633 36.262433, 59.6389923 36.2632406)",,,,
773,290975799,750790976,0,26547595,False,,residential,30,235.027,308.1,ابراهیمیان ۶,,"LINESTRING (59.6381633 36.262433, 59.6369988 36.2631735, 59.6360996 36.2637363)",,,,
774,290975799,290975993,0,"[26547595, 26547629]",False,,residential,30,67.343,198.6,ابراهیمیان ۶,,"LINESTRING (59.6381633 36.262433, 59.6383005 36.2623534, 59.6383116 36.2623387, 59.6383099 36.2623253, 59.6379744 36.26198)",,,,
775,290975816,4067503389,0,26377820,False,,tertiary,30,18.024,141.8,خیابان محمدآباد,,"LINESTRING (59.6389923 36.2632406, 59.6391166 36.2631132)",,,,
776,290975816,5702249119,0,26377820,False,,tertiary,30,33.952,324.3,خیابان محمدآباد,,"LINESTRING (59.6389923 36.2632406, 59.6387714 36.2634886)",,,,
777,290975816,290975799,0,26547598,False,,residential,30,116.57,219.6,محمدآباد ۱۷,,"LINESTRING (59.6389923 36.2632406, 59.6381633 36.262433)",,,,
778,290975844,290975945,0,26377866,False,,residential,30,13.674,217.0,محمد آباد ۵,,"LINESTRING (59.6350693 36.2639899, 59.6349775 36.2638917)",,,,
779,290975844,288980117,0,26377866,False,,residential,30,35.878,36.3,محمد آباد ۵,,"LINESTRING (59.6350693 36.2639899, 59.6353061 36.26425)",,,,
780,290975844,290975858,0,26547601,False,,residential,30,208.468,305.6,ابراهیمیان ۳,,"LINESTRING (59.6350693 36.2639899, 59.6331788 36.2650814)",,,,
781,290975858,290975844,0,26547601,False,,residential,30,208.468,125.6,ابراهیمیان ۳,,"LINESTRING (59.6331788 36.2650814, 59.6350693 36.2639899)",,,,
782,290975858,290975742,0,26547603,False,,residential,30,40.288,37.5,,,"LINESTRING (59.6331788 36.2650814, 59.6334521 36.265369)",,,,
783,290975858,290975880,0,26547603,False,,residential,30,49.521,217.4,,,"LINESTRING (59.6331788 36.2650814, 59.632843 36.2647278)",,,,
784,290975880,290975858,0,26547603,False,,residential,30,49.521,37.4,,,"LINESTRING (59.632843 36.2647278, 59.6331788 36.2650814)",,,,
785,290975880,290975912,0,26547606,False,,residential,30,208.951,125.2,ابراهیمیان ۵,,"LINESTRING (59.632843 36.2647278, 59.6347475 36.2636447)",,,,
786,290975880,290975908,0,"[60355074, 26547603]",False,,residential,30,265.781,141.4,ابراهیمیان ۷,,"LINESTRING (59.632843 36.2647278, 59.6324604 36.2643252, 59.6343438 36.2632118)",,,,
787,290975908,9075974899,0,26377866,False,,residential,30,74.096,218.9,محمد آباد ۵,,"LINESTRING (59.6343438 36.2632118, 59.6338253 36.2626929)",,,,
